F5;F7;F10;F9
101117;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SOCIEDAD MEDICA INTEGRAL;ago-18
101125;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CHIA;jul-18
101125;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CHIA;jun-18
101125;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CHIA;ago-18
101161;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICOS AMBULATORIOS ZIPAQUIRA;jul-18
101161;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICOS AMBULATORIOS ZIPAQUIRA;jun-18
101161;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICOS AMBULATORIOS ZIPAQUIRA;ago-18
101170;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jul-18
101170;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jun-18
101170;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;ago-18
101174;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101174;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101174;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101175;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;jul-18
101175;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;jun-18
101175;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;ago-18
101217;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jul-18
101217;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jun-18
101217;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;ago-18
101270;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 94;jul-18
101270;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 94;jun-18
101270;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 94;ago-18
101271;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jul-18
101271;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jun-18
101271;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;ago-18
101273;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jul-18
101273;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jun-18
101273;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;ago-18
101274;4K1531;DIAGNÓSTICA - 30402002  / CALLE 94;jul-18
101274;4K1531;DIAGNÓSTICA - 30402002  / CALLE 94;jun-18
101274;4K1531;DIAGNÓSTICA - 30402002  / CALLE 94;ago-18
101290;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;jul-18
101290;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;jun-18
101290;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;ago-18
101294;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CHIA;jul-18
101294;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CHIA;jun-18
101294;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CHIA;ago-18
101297;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;jul-18
101297;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;jun-18
101297;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;ago-18
101300;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 26;jul-18
101300;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 26;jun-18
101300;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 26;ago-18
101333;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101333;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101333;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101340;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jul-18
101340;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jun-18
101340;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;ago-18
101344;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICOS AMBULATORIOS ZIPAQUIRA;jul-18
101344;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICOS AMBULATORIOS ZIPAQUIRA;jun-18
101344;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICOS AMBULATORIOS ZIPAQUIRA;ago-18
101369;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 26;jul-18
101369;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 26;jun-18
101369;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 26;ago-18
101372;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jul-18
101372;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jun-18
101372;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;ago-18
101388;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jul-18
101388;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jun-18
101388;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;ago-18
101399;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jul-18
101399;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jun-18
101399;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;ago-18
101405;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICIOS FACATATIVA;jul-18
101405;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICIOS FACATATIVA;jun-18
101405;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICIOS FACATATIVA;ago-18
101427;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;jul-18
101427;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;jun-18
101427;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;ago-18
101450;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jul-18
101450;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jun-18
101450;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;ago-18
101461;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jul-18
101461;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jun-18
101461;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;ago-18
101470;4K1531;DIAGNÓSTICA - 30402002  / AUTOPISTA SUR - 1100220;jul-18
101470;4K1531;DIAGNÓSTICA - 30402002  / AUTOPISTA SUR - 1100220;jun-18
101470;4K1531;DIAGNÓSTICA - 30402002  / AUTOPISTA SUR - 1100220;ago-18
101472;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jul-18
101472;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jun-18
101472;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;ago-18
101474;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jul-18
101474;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jun-18
101474;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;ago-18
101482;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jul-18
101482;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jun-18
101482;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;ago-18
101493;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;jul-18
101493;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;jun-18
101493;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;ago-18
101507;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;jul-18
101507;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;jun-18
101507;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;ago-18
101517;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101517;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101517;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101557;4K1531;DIAGNÓSTICA - 30402002  / SOCIEDAD MEDICA INTEGRAL;jul-18
101557;4K1531;DIAGNÓSTICA - 30402002  / SOCIEDAD MEDICA INTEGRAL;jun-18
101557;4K1531;DIAGNÓSTICA - 30402002  / SOCIEDAD MEDICA INTEGRAL;ago-18
101561;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jul-18
101561;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jun-18
101561;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;ago-18
101583;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;jul-18
101583;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;jun-18
101583;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;ago-18
101602;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;jul-18
101602;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;jun-18
101602;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;ago-18
101636;4K1531;ADMINISTRACIÓN ODONTOLOGÍA - 30402080  / CALLE 42;jul-18
101636;4K1531;ADMINISTRACIÓN ODONTOLOGÍA - 30402080  / CALLE 42;jun-18
101636;4K1531;ADMINISTRACIÓN ODONTOLOGÍA - 30402080  / CALLE 42;ago-18
101644;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jul-18
101644;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jun-18
101644;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;ago-18
101650;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101650;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101650;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101654;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jul-18
101654;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jun-18
101654;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;ago-18
101664;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jul-18
101664;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jun-18
101664;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;ago-18
101668;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / FONTIBON;jul-18
101668;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / FONTIBON;jun-18
101668;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / FONTIBON;ago-18
101686;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101686;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101686;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101711;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101711;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101711;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101712;4K1531;DIAGNÓSTICA - 30402002  / UNIDAD DE SERVICIOS FACATATIVA;jul-18
101712;4K1531;DIAGNÓSTICA - 30402002  / UNIDAD DE SERVICIOS FACATATIVA;jun-18
101712;4K1531;DIAGNÓSTICA - 30402002  / UNIDAD DE SERVICIOS FACATATIVA;ago-18
101723;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;jul-18
101723;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;jun-18
101723;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;ago-18
101730;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;jul-18
101730;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;jun-18
101730;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;ago-18
101747;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SEDE KENNEDY;jul-18
101747;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SEDE KENNEDY;jun-18
101747;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SEDE KENNEDY;ago-18
101750;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jul-18
101750;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jun-18
101750;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;ago-18
101772;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jul-18
101772;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jun-18
101772;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;ago-18
101782;4K1531;DIAGNÓSTICA - 30402002  / UNIDAD DE SERVICIOS CALLE 134;jul-18
101782;4K1531;DIAGNÓSTICA - 30402002  / UNIDAD DE SERVICIOS CALLE 134;jun-18
101782;4K1531;DIAGNÓSTICA - 30402002  / UNIDAD DE SERVICIOS CALLE 134;ago-18
101788;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;jul-18
101788;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;jun-18
101788;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;ago-18
101853;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101853;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101853;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101854;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;jul-18
101854;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;jun-18
101854;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;ago-18
101879;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;jul-18
101879;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;jun-18
101879;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;ago-18
101911;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;jul-18
101911;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;jun-18
101911;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;ago-18
101926;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICOS AMBULATORIOS ZIPAQUIRA;jul-18
101926;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICOS AMBULATORIOS ZIPAQUIRA;jun-18
101926;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / UNIDAD DE SERVICOS AMBULATORIOS ZIPAQUIRA;ago-18
101981;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
101981;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
101981;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
101986;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;jul-18
101986;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;jun-18
101986;4K1531;DIAGNÓSTICA - 30402002  / FONTIBON;ago-18
101990;4K1531;DIAGNÓSTICA - 30402002  / 1RA DE MAYO;jul-18
101990;4K1531;DIAGNÓSTICA - 30402002  / 1RA DE MAYO;jun-18
101990;4K1531;DIAGNÓSTICA - 30402002  / 1RA DE MAYO;ago-18
102004;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jul-18
102004;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jun-18
102004;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;ago-18
102015;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;jul-18
102015;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;jun-18
102015;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;ago-18
102050;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / 1RA DE MAYO;jul-18
102050;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / 1RA DE MAYO;jun-18
102050;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / 1RA DE MAYO;ago-18
102096;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;jul-18
102096;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;jun-18
102096;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;ago-18
102129;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
102129;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
102129;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
102158;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SOCIEDAD MEDICA INTEGRAL;jul-18
102158;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SOCIEDAD MEDICA INTEGRAL;jun-18
102158;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SOCIEDAD MEDICA INTEGRAL;ago-18
102161;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jul-18
102161;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jun-18
102161;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;ago-18
102170;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;jul-18
102170;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;jun-18
102170;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / ACUEDUCTO;ago-18
102171;4K1531;DIAGNÓSTICA - 30402002  / 1RA DE MAYO;jul-18
102171;4K1531;DIAGNÓSTICA - 30402002  / 1RA DE MAYO;jun-18
102171;4K1531;DIAGNÓSTICA - 30402002  / 1RA DE MAYO;ago-18
102188;4K1531;DIAGNÓSTICA - 30402002  / SOCIEDAD MEDICA INTEGRAL;jul-18
102188;4K1531;DIAGNÓSTICA - 30402002  / SOCIEDAD MEDICA INTEGRAL;jun-18
102188;4K1531;DIAGNÓSTICA - 30402002  / SOCIEDAD MEDICA INTEGRAL;ago-18
102190;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;jul-18
102190;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;jun-18
102190;4K1531;DIAGNÓSTICA - 30402002  / CALLE 153 - CARRERA 59 152B-79;ago-18
102208;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jul-18
102208;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jun-18
102208;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;ago-18
102229;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jul-18
102229;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jun-18
102229;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;ago-18
102234;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SOCIEDAD MEDICA INTEGRAL;jul-18
102234;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SOCIEDAD MEDICA INTEGRAL;jun-18
102234;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SOCIEDAD MEDICA INTEGRAL;ago-18
102251;4K1531;ADMINISTRACIÓN ODONTOLOGÍA - 30402080  / CALLE 42;jul-18
102251;4K1531;ADMINISTRACIÓN ODONTOLOGÍA - 30402080  / CALLE 42;jun-18
102251;4K1531;ADMINISTRACIÓN ODONTOLOGÍA - 30402080  / CALLE 42;ago-18
102276;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jul-18
102276;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;jun-18
102276;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CALLE 42;ago-18
102284;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;jul-18
102284;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;jun-18
102284;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;ago-18
102286;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jul-18
102286;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jun-18
102286;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;ago-18
102317;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 26;jul-18
102317;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 26;jun-18
102317;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 26;ago-18
102327;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 94;jul-18
102327;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 94;jun-18
102327;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 94;ago-18
102339;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;jul-18
102339;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;jun-18
102339;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / CHIA;ago-18
102345;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jul-18
102345;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;jun-18
102345;4K1531;DIAGNÓSTICA - 30402002  / CALLE 98;ago-18
102360;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SEDE KENNEDY;jul-18
102360;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SEDE KENNEDY;jun-18
102360;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / SEDE KENNEDY;ago-18
102362;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
102362;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
102362;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
102387;4K1531;DIAGNÓSTICA - 30402002  / AUTOPISTA SUR - 1100220;jul-18
102387;4K1531;DIAGNÓSTICA - 30402002  / AUTOPISTA SUR - 1100220;jun-18
102387;4K1531;DIAGNÓSTICA - 30402002  / AUTOPISTA SUR - 1100220;ago-18
102397;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
102397;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
102397;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
102410;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jul-18
102410;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jun-18
102410;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;ago-18
102411;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / 1RA DE MAYO;jul-18
102411;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / 1RA DE MAYO;jun-18
102411;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / 1RA DE MAYO;ago-18
100014;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jul-18
100014;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;jun-18
100014;4K1531;DIAGNÓSTICA - 30402002  / SUBA INTEGRAL CALLE 139 94-55 NUEVA;ago-18
100040;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;jul-18
100040;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;jun-18
100040;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;ago-18
100049;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;jul-18
100049;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;jun-18
100049;4K1531;DIAGNÓSTICA - 30402002  / SEDE KENNEDY;ago-18
100101;4K1531;DIAGNÓSTICA - 30402002  / SOCIEDAD MEDICA INTEGRAL;jul-18
100101;4K1531;DIAGNÓSTICA - 30402002  / SOCIEDAD MEDICA INTEGRAL;jun-18
100101;4K1531;DIAGNÓSTICA - 30402002  / SOCIEDAD MEDICA INTEGRAL;ago-18
100149;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jul-18
100149;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jun-18
100149;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;ago-18
100151;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / FONTIBON;jul-18
100151;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / FONTIBON;jun-18
100151;4K1531;ODONTOLOGIA GENERAL POS - 30402032  / FONTIBON;ago-18
100152;4K1531;DIAGNÓSTICA - 30402002  / UNIDAD DE SERVICIOS FACATATIVA;jul-18
100152;4K1531;DIAGNÓSTICA - 30402002  / UNIDAD DE SERVICIOS FACATATIVA;jun-18
100152;4K1531;DIAGNÓSTICA - 30402002  / UNIDAD DE SERVICIOS FACATATIVA;ago-18
100255;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;jul-18
100255;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;jun-18
100255;4K1531;URGENCIAS ODONTOLOGICAS - 30402005  / CALLE 42;ago-18
100256;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jul-18
100256;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;jun-18
100256;4K1531;DIAGNÓSTICA - 30402002  / CALLE 26;ago-18
100261;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jul-18
100261;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jun-18
100261;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;ago-18
100286;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jul-18
100286;4K1531;DIAGNÓSTICA - 30402002  / CALLE 42;jun-18
